day,blob1_id,blob1_color,blob1_strategy,blob2_id,blob2_color,blob2_strategy,blob1_choice,blob2_choice,result
86,green46,green,mirror,green47,green,mirror,rock,paper,loss
86,blue25,blue,random,green48,green,mirror,rock,scissors,win
86,red11,red,dominant,blue26,blue,random,paper,paper,draw
87,red00,red,dominant,blue00,blue,random,rock,paper,loss
87,green00,green,mirror,purple00,purple,rl,rock,rock,draw
87,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
87,blue01,blue,random,green01,green,mirror,paper,scissors,loss
87,blue02,blue,random,green02,green,mirror,paper,scissors,loss
87,red01,red,dominant,green03,green,mirror,rock,paper,loss
87,blue03,blue,random,green04,green,mirror,paper,scissors,loss
87,blue04,blue,random,green05,green,mirror,rock,paper,loss
87,green06,green,mirror,red02,red,dominant,rock,paper,loss
87,green07,green,mirror,blue05,blue,random,scissors,paper,win
87,blue06,blue,random,blue07,blue,random,paper,rock,win
87,green08,green,mirror,green09,green,mirror,paper,scissors,loss
87,red03,red,dominant,green10,green,mirror,rock,paper,loss
87,black01,black,lstm,blue08,blue,random,rock,scissors,win
87,green11,green,mirror,green12,green,mirror,scissors,rock,loss
87,blue09,blue,random,red04,red,dominant,paper,scissors,loss
87,blue10,blue,random,green13,green,mirror,rock,rock,draw
87,red05,red,dominant,black02,black,lstm,rock,paper,loss
87,green14,green,mirror,green15,green,mirror,scissors,rock,loss
87,green16,green,mirror,blue11,blue,random,scissors,paper,win
87,green17,green,mirror,blue12,blue,random,scissors,paper,win
87,green18,green,mirror,green19,green,mirror,paper,scissors,loss
87,green20,green,mirror,blue13,blue,random,scissors,rock,loss
87,green21,green,mirror,black03,black,lstm,paper,rock,win
87,blue14,blue,random,green22,green,mirror,rock,rock,draw
87,green23,green,mirror,green24,green,mirror,paper,scissors,loss
87,red06,red,dominant,blue15,blue,random,rock,rock,draw
87,blue16,blue,random,green25,green,mirror,paper,scissors,loss
87,red07,red,dominant,black04,black,lstm,rock,scissors,win
87,red08,red,dominant,green26,green,mirror,rock,scissors,win
87,black05,black,lstm,green27,green,mirror,paper,scissors,loss
87,green28,green,mirror,red09,red,dominant,paper,paper,draw
87,purple01,purple,rl,black06,black,lstm,scissors,rock,loss
87,green29,green,mirror,blue17,blue,random,scissors,scissors,draw
87,green30,green,mirror,green31,green,mirror,paper,rock,win
87,green32,green,mirror,green33,green,mirror,rock,paper,loss
87,blue18,blue,random,green34,green,mirror,rock,scissors,win
87,green35,green,mirror,black07,black,lstm,rock,scissors,win
87,green36,green,mirror,green37,green,mirror,scissors,rock,loss
87,blue19,blue,random,green38,green,mirror,rock,scissors,win
87,green39,green,mirror,green40,green,mirror,scissors,rock,loss
87,red10,red,dominant,blue20,blue,random,paper,rock,win
87,green41,green,mirror,black08,black,lstm,paper,scissors,loss
87,green42,green,mirror,green43,green,mirror,scissors,paper,win
87,green44,green,mirror,blue21,blue,random,rock,rock,draw
87,blue22,blue,random,green45,green,mirror,rock,rock,draw
87,blue23,blue,random,blue24,blue,random,paper,scissors,loss
87,green46,green,mirror,green47,green,mirror,scissors,paper,win
87,blue25,blue,random,green48,green,mirror,scissors,rock,loss
87,red11,red,dominant,blue26,blue,random,rock,paper,loss
88,red00,red,dominant,blue00,blue,random,scissors,scissors,draw
88,green00,green,mirror,purple00,purple,rl,paper,rock,win
88,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
88,blue01,blue,random,green01,green,mirror,scissors,paper,win
88,blue02,blue,random,green02,green,mirror,paper,scissors,loss
88,red01,red,dominant,green03,green,mirror,rock,paper,loss
88,blue03,blue,random,green04,green,mirror,scissors,scissors,draw
88,blue04,blue,random,green05,green,mirror,scissors,rock,loss
88,green06,green,mirror,red02,red,dominant,scissors,rock,loss
88,green07,green,mirror,blue05,blue,random,scissors,rock,loss
88,blue06,blue,random,blue07,blue,random,paper,paper,draw
88,green08,green,mirror,green09,green,mirror,scissors,scissors,draw
88,red03,red,dominant,green10,green,mirror,rock,paper,loss
88,black01,black,lstm,blue08,blue,random,rock,paper,loss
88,green11,green,mirror,green12,green,mirror,scissors,rock,loss
88,blue09,blue,random,red04,red,dominant,rock,rock,draw
88,blue10,blue,random,green13,green,mirror,scissors,rock,loss
88,red05,red,dominant,black02,black,lstm,paper,paper,draw
88,green14,green,mirror,green15,green,mirror,rock,rock,draw
88,green16,green,mirror,blue11,blue,random,scissors,rock,loss
88,green17,green,mirror,blue12,blue,random,scissors,paper,win
88,green18,green,mirror,green19,green,mirror,rock,scissors,win
88,green20,green,mirror,blue13,blue,random,paper,paper,draw
88,green21,green,mirror,black03,black,lstm,paper,rock,win
88,blue14,blue,random,green22,green,mirror,rock,scissors,win
88,green23,green,mirror,green24,green,mirror,rock,scissors,win
88,red06,red,dominant,blue15,blue,random,rock,rock,draw
88,blue16,blue,random,green25,green,mirror,scissors,scissors,draw
88,red07,red,dominant,black04,black,lstm,scissors,scissors,draw
88,red08,red,dominant,green26,green,mirror,scissors,rock,loss
88,black05,black,lstm,green27,green,mirror,paper,scissors,loss
88,green28,green,mirror,red09,red,dominant,paper,paper,draw
88,purple01,purple,rl,black06,black,lstm,paper,rock,win
88,green29,green,mirror,blue17,blue,random,rock,rock,draw
88,green30,green,mirror,green31,green,mirror,paper,paper,draw
88,green32,green,mirror,green33,green,mirror,rock,paper,loss
88,blue18,blue,random,green34,green,mirror,rock,paper,loss
88,green35,green,mirror,black07,black,lstm,rock,scissors,win
88,green36,green,mirror,green37,green,mirror,paper,rock,win
88,blue19,blue,random,green38,green,mirror,rock,paper,loss
88,green39,green,mirror,green40,green,mirror,paper,rock,win
88,red10,red,dominant,blue20,blue,random,scissors,paper,win
88,green41,green,mirror,black08,black,lstm,scissors,rock,loss
88,green42,green,mirror,green43,green,mirror,scissors,rock,loss
88,green44,green,mirror,blue21,blue,random,paper,rock,win
88,blue22,blue,random,green45,green,mirror,paper,rock,win
88,blue23,blue,random,blue24,blue,random,paper,scissors,loss
88,green46,green,mirror,green47,green,mirror,scissors,paper,win
88,blue25,blue,random,green48,green,mirror,paper,scissors,loss
88,red11,red,dominant,blue26,blue,random,rock,paper,loss
89,red00,red,dominant,blue00,blue,random,rock,paper,loss
89,green00,green,mirror,purple00,purple,rl,paper,paper,draw
89,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
89,blue01,blue,random,green01,green,mirror,scissors,rock,loss
89,blue02,blue,random,green02,green,mirror,paper,scissors,loss
89,red01,red,dominant,green03,green,mirror,paper,paper,draw
89,blue03,blue,random,green04,green,mirror,scissors,paper,win
89,blue04,blue,random,green05,green,mirror,paper,rock,win
89,green06,green,mirror,red02,red,dominant,paper,rock,win
89,green07,green,mirror,blue05,blue,random,scissors,rock,loss
89,blue06,blue,random,blue07,blue,random,scissors,paper,win
89,green08,green,mirror,green09,green,mirror,rock,scissors,win
89,red03,red,dominant,green10,green,mirror,rock,paper,loss
89,black01,black,lstm,blue08,blue,random,rock,scissors,win
89,green11,green,mirror,green12,green,mirror,paper,rock,win
89,blue09,blue,random,red04,red,dominant,paper,rock,win
89,blue10,blue,random,green13,green,mirror,rock,scissors,win
89,red05,red,dominant,black02,black,lstm,paper,paper,draw
89,green14,green,mirror,green15,green,mirror,paper,rock,win
89,green16,green,mirror,blue11,blue,random,scissors,scissors,draw
89,green17,green,mirror,blue12,blue,random,scissors,paper,win
89,green18,green,mirror,green19,green,mirror,rock,paper,loss
89,green20,green,mirror,blue13,blue,random,scissors,paper,win
89,green21,green,mirror,black03,black,lstm,paper,scissors,loss
89,blue14,blue,random,green22,green,mirror,paper,paper,draw
89,green23,green,mirror,green24,green,mirror,rock,paper,loss
89,red06,red,dominant,blue15,blue,random,rock,rock,draw
89,blue16,blue,random,green25,green,mirror,scissors,rock,loss
89,red07,red,dominant,black04,black,lstm,rock,scissors,win
89,red08,red,dominant,green26,green,mirror,rock,rock,draw
89,black05,black,lstm,green27,green,mirror,paper,scissors,loss
89,green28,green,mirror,red09,red,dominant,scissors,rock,loss
89,purple01,purple,rl,black06,black,lstm,paper,rock,win
89,green29,green,mirror,blue17,blue,random,scissors,paper,win
89,green30,green,mirror,green31,green,mirror,paper,scissors,loss
89,green32,green,mirror,green33,green,mirror,paper,paper,draw
89,blue18,blue,random,green34,green,mirror,paper,paper,draw
89,green35,green,mirror,black07,black,lstm,rock,scissors,win
89,green36,green,mirror,green37,green,mirror,paper,paper,draw
89,blue19,blue,random,green38,green,mirror,paper,paper,draw
89,green39,green,mirror,green40,green,mirror,paper,rock,win
89,red10,red,dominant,blue20,blue,random,rock,rock,draw
89,green41,green,mirror,black08,black,lstm,rock,rock,draw
89,green42,green,mirror,green43,green,mirror,scissors,rock,loss
89,green44,green,mirror,blue21,blue,random,paper,rock,win
89,blue22,blue,random,green45,green,mirror,scissors,rock,loss
89,blue23,blue,random,blue24,blue,random,paper,scissors,loss
89,green46,green,mirror,green47,green,mirror,scissors,rock,loss
89,blue25,blue,random,green48,green,mirror,paper,scissors,loss
89,red11,red,dominant,blue26,blue,random,scissors,rock,loss
90,red00,red,dominant,blue00,blue,random,rock,paper,loss
90,green00,green,mirror,purple00,purple,rl,paper,paper,draw
90,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
90,blue01,blue,random,green01,green,mirror,rock,rock,draw
90,blue02,blue,random,green02,green,mirror,scissors,scissors,draw
90,red01,red,dominant,green03,green,mirror,rock,paper,loss
90,blue03,blue,random,green04,green,mirror,paper,paper,draw
90,blue04,blue,random,green05,green,mirror,paper,scissors,loss
90,green06,green,mirror,red02,red,dominant,paper,rock,win
90,green07,green,mirror,blue05,blue,random,paper,paper,draw
90,blue06,blue,random,blue07,blue,random,scissors,paper,win
90,green08,green,mirror,green09,green,mirror,rock,paper,loss
90,red03,red,dominant,green10,green,mirror,paper,paper,draw
90,black01,black,lstm,blue08,blue,random,rock,paper,loss
90,green11,green,mirror,green12,green,mirror,paper,rock,win
90,blue09,blue,random,red04,red,dominant,rock,rock,draw
90,blue10,blue,random,green13,green,mirror,scissors,scissors,draw
90,red05,red,dominant,black02,black,lstm,rock,paper,loss
90,green14,green,mirror,green15,green,mirror,paper,scissors,loss
90,green16,green,mirror,blue11,blue,random,scissors,rock,loss
90,green17,green,mirror,blue12,blue,random,scissors,scissors,draw
90,green18,green,mirror,green19,green,mirror,rock,paper,loss
90,green20,green,mirror,blue13,blue,random,scissors,scissors,draw
90,green21,green,mirror,black03,black,lstm,paper,scissors,loss
90,blue14,blue,random,green22,green,mirror,scissors,paper,win
90,green23,green,mirror,green24,green,mirror,rock,paper,loss
90,red06,red,dominant,blue15,blue,random,scissors,paper,win
90,blue16,blue,random,green25,green,mirror,paper,paper,draw
90,red07,red,dominant,black04,black,lstm,scissors,scissors,draw
90,red08,red,dominant,green26,green,mirror,rock,paper,loss
90,black05,black,lstm,green27,green,mirror,paper,scissors,loss
90,green28,green,mirror,red09,red,dominant,scissors,scissors,draw
90,purple01,purple,rl,black06,black,lstm,paper,rock,win
90,green29,green,mirror,blue17,blue,random,paper,rock,win
90,green30,green,mirror,green31,green,mirror,paper,scissors,loss
90,green32,green,mirror,green33,green,mirror,scissors,paper,win
90,blue18,blue,random,green34,green,mirror,rock,paper,loss
90,green35,green,mirror,black07,black,lstm,rock,scissors,win
90,green36,green,mirror,green37,green,mirror,paper,scissors,loss
90,blue19,blue,random,green38,green,mirror,rock,paper,loss
90,green39,green,mirror,green40,green,mirror,paper,scissors,loss
90,red10,red,dominant,blue20,blue,random,rock,rock,draw
90,green41,green,mirror,black08,black,lstm,scissors,rock,loss
90,green42,green,mirror,green43,green,mirror,scissors,rock,loss
90,green44,green,mirror,blue21,blue,random,paper,scissors,loss
90,blue22,blue,random,green45,green,mirror,rock,paper,loss
90,blue23,blue,random,blue24,blue,random,scissors,paper,win
90,green46,green,mirror,green47,green,mirror,scissors,rock,loss
90,blue25,blue,random,green48,green,mirror,paper,scissors,loss
90,red11,red,dominant,blue26,blue,random,rock,paper,loss
91,red00,red,dominant,blue00,blue,random,paper,paper,draw
91,green00,green,mirror,purple00,purple,rl,scissors,paper,win
91,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
91,blue01,blue,random,green01,green,mirror,rock,scissors,win
91,blue02,blue,random,green02,green,mirror,rock,scissors,win
91,red01,red,dominant,green03,green,mirror,paper,rock,win
91,blue03,blue,random,green04,green,mirror,rock,rock,draw
91,blue04,blue,random,green05,green,mirror,paper,scissors,loss
91,green06,green,mirror,red02,red,dominant,paper,scissors,loss
91,green07,green,mirror,blue05,blue,random,scissors,scissors,draw
91,blue06,blue,random,blue07,blue,random,scissors,scissors,draw
91,green08,green,mirror,green09,green,mirror,rock,paper,loss
91,red03,red,dominant,green10,green,mirror,rock,paper,loss
91,black01,black,lstm,blue08,blue,random,rock,scissors,win
91,green11,green,mirror,green12,green,mirror,paper,scissors,loss
91,blue09,blue,random,red04,red,dominant,scissors,rock,loss
91,blue10,blue,random,green13,green,mirror,rock,rock,draw
91,red05,red,dominant,black02,black,lstm,paper,paper,draw
91,green14,green,mirror,green15,green,mirror,paper,scissors,loss
91,green16,green,mirror,blue11,blue,random,paper,rock,win
91,green17,green,mirror,blue12,blue,random,scissors,paper,win
91,green18,green,mirror,green19,green,mirror,rock,paper,loss
91,green20,green,mirror,blue13,blue,random,scissors,rock,loss
91,green21,green,mirror,black03,black,lstm,paper,scissors,loss
91,blue14,blue,random,green22,green,mirror,paper,scissors,loss
91,green23,green,mirror,green24,green,mirror,paper,paper,draw
91,red06,red,dominant,blue15,blue,random,rock,rock,draw
91,blue16,blue,random,green25,green,mirror,paper,paper,draw
91,red07,red,dominant,black04,black,lstm,paper,scissors,loss
91,red08,red,dominant,green26,green,mirror,paper,paper,draw
91,black05,black,lstm,green27,green,mirror,paper,scissors,loss
91,green28,green,mirror,red09,red,dominant,scissors,paper,win
91,purple01,purple,rl,black06,black,lstm,paper,rock,win
91,green29,green,mirror,blue17,blue,random,paper,paper,draw
91,green30,green,mirror,green31,green,mirror,rock,scissors,win
91,green32,green,mirror,green33,green,mirror,scissors,rock,loss
91,blue18,blue,random,green34,green,mirror,scissors,paper,win
91,green35,green,mirror,black07,black,lstm,rock,scissors,win
91,green36,green,mirror,green37,green,mirror,paper,scissors,loss
91,blue19,blue,random,green38,green,mirror,rock,paper,loss
91,green39,green,mirror,green40,green,mirror,paper,scissors,loss
91,red10,red,dominant,blue20,blue,random,rock,scissors,win
91,green41,green,mirror,black08,black,lstm,paper,rock,win
91,green42,green,mirror,green43,green,mirror,paper,rock,win
91,green44,green,mirror,blue21,blue,random,paper,rock,win
91,blue22,blue,random,green45,green,mirror,paper,scissors,loss
91,blue23,blue,random,blue24,blue,random,rock,scissors,win
91,green46,green,mirror,green47,green,mirror,paper,rock,win
91,blue25,blue,random,green48,green,mirror,paper,scissors,loss
91,red11,red,dominant,blue26,blue,random,scissors,paper,win
92,red00,red,dominant,blue00,blue,random,rock,scissors,win
92,green00,green,mirror,purple00,purple,rl,scissors,rock,loss
92,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
92,blue01,blue,random,green01,green,mirror,scissors,rock,loss
92,blue02,blue,random,green02,green,mirror,rock,paper,loss
92,red01,red,dominant,green03,green,mirror,rock,scissors,win
92,blue03,blue,random,green04,green,mirror,scissors,rock,loss
92,blue04,blue,random,green05,green,mirror,rock,scissors,win
92,green06,green,mirror,red02,red,dominant,paper,rock,win
92,green07,green,mirror,blue05,blue,random,paper,rock,win
92,blue06,blue,random,blue07,blue,random,rock,rock,draw
92,green08,green,mirror,green09,green,mirror,rock,paper,loss
92,red03,red,dominant,green10,green,mirror,scissors,paper,win
